Date,Close_INTC,High_INTC,Low_INTC,Open_INTC,Volume_INTC,Period_INTC,Shares_Out_INTC,Market_Cap_INTC,Trailing_PE_INTC,Forward_PE_INTC,Total_Revenue_INTC,PS_Ratio_INTC,Total_Debt_INTC,Cash_Equivalents_INTC,TD_CE_Missing_INTC,Shares_Out_Missing_INTC,PE_Missing_INTC,PS_Missing_INTC,EV_INTC
2004-09-15,11.782276153564451,11.897675968014596,11.655337238096651,11.89190586723867,59712200,before_trump,,,-2.6900173866585506,12.146676446973661,53100998656,,0.0,0.0,1,1,0,1,
2004-09-16,11.603415489196776,11.88614402034206,11.580335070065756,11.811133758701192,57764200,before_trump,,,-2.6491816185380768,11.962284009481213,53100998656,,0.0,0.0,1,1,0,1,
2004-09-17,11.88037109375,11.897681403986743,11.482242762582413,11.707272393521324,93816900,before_trump,,,-2.7124134917237446,12.24780525128866,53100998656,,0.0,0.0,1,1,0,1,
2004-09-20,12.070780754089355,12.26118977480613,11.799592482321447,11.8111315892325,74890500,before_trump,,,-2.755886016915378,12.444103870195212,53100998656,,0.0,0.0,1,1,0,1,
2004-09-21,12.163104057312012,12.318893605470798,12.10540410237893,12.209263801151454,59345700,before_trump,,,-2.7769643966465782,12.539282533311352,53100998656,,0.0,0.0,1,1,0,1,
2004-09-22,11.782288551330566,12.145796478437068,11.782288551330566,12.116947044735172,62599600,before_trump,,,-2.6900202171987595,12.146689228175841,53100998656,,0.0,0.0,1,1,0,1,
2004-09-23,11.759202003479004,11.891912190826272,11.695733062262253,11.811131837542112,68326100,before_trump,,,-2.684749315862786,12.122888663380417,53100998656,,0.0,0.0,1,1,0,1,
2004-09-24,11.61495304107666,11.943842366391666,11.580333517556326,11.79959306776633,62089700,before_trump,,,-2.6518157628028907,11.974178392862537,53100998656,,0.0,0.0,1,1,0,1,
2004-09-27,11.493785858154297,11.782284498067272,11.453396224652076,11.522635281931606,56423800,before_trump,,,-2.624152022409657,11.84926377129309,53100998656,,0.0,0.0,1,1,0,1,
2004-09-28,11.355304718017578,11.741892873984826,11.332224302480531,11.59187347459838,78060400,before_trump,,,-2.5925353237483058,11.706499709296473,53100998656,,0.0,0.0,1,1,0,1,
2004-09-29,11.580327987670898,11.689957710425068,11.378378845924043,11.407229352193188,63569000,before_trump,,,-2.643910499468242,11.93848246151639,53100998656,,0.0,0.0,1,1,0,1,
2004-09-30,11.574563026428224,11.75920194640771,11.441853940259811,11.638033067871712,72528600,before_trump,,,-2.642594298271284,11.932539202503325,53100998656,,0.0,0.0,1,1,0,1,
2004-10-01,12.030389785766602,12.070779406783997,11.67265109861966,11.713040719637052,73823500,before_trump,,,-2.746664334649909,12.402463696666599,53100998656,,0.0,0.0,1,1,0,1,
2004-10-04,12.19194793701172,12.318888000212093,12.030389457352484,12.215028348697096,74330300,before_trump,,,-2.783549757308612,12.56901849176466,53100998656,,0.0,0.0,1,1,0,1,
2004-10-05,12.3015775680542,12.393897012800473,12.105398472834718,12.140019090015516,72053700,before_trump,,,-2.808579353437032,12.682038729952783,53100998656,,0.0,0.0,1,1,0,1,
2004-10-06,12.19194793701172,12.29003748560537,12.082319283109982,12.215028348697096,57720900,before_trump,,,-2.783549757308612,12.56901849176466,53100998656,,0.0,0.0,1,1,0,1,
2004-10-07,12.255414009094238,12.44582294184228,12.168864694305904,12.180404896420146,74716700,before_trump,,,-2.7980397281037073,12.634447432055916,53100998656,,0.0,0.0,1,1,0,1,
2004-10-08,11.857290267944336,12.272728894908118,11.822670749208909,12.145788825320448,67165500,before_trump,,,-2.7071438967909445,12.224010585509625,53100998656,,0.0,0.0,1,1,0,1,
2004-10-11,11.891913414001465,12.024622514464111,11.718813582474848,11.93230304453054,49603700,before_trump,,,-2.7150487246578687,12.259704550516975,53100998656,,0.0,0.0,1,1,0,1,
2004-10-12,11.701501846313477,11.839981021351342,11.66688122715302,11.72458115855246,78499600,before_trump,,,-2.6715757639985105,12.063403965271625,53100998656,,0.0,0.0,1,1,0,1,
2004-10-13,12.111165046691896,12.42274390732225,12.036155932392516,12.32465438829428,149009700,before_trump,,,-2.765106175043812,12.485737161538038,53100998656,,0.0,0.0,1,1,0,1,
2004-10-14,11.83421516418457,12.14579314467792,11.79959563313754,12.10540350836721,83884100,before_trump,,,-2.7018756082613176,12.20022181874698,53100998656,,0.0,0.0,1,1,0,1,
2004-10-15,11.891913414001465,12.018852410026405,11.759203213003923,11.926532940092832,69746900,before_trump,,,-2.7150487246578687,12.259704550516975,53100998656,,0.0,0.0,1,1,0,1,
2004-10-18,11.995767593383787,12.001536594641824,11.741888617189138,11.863057453226848,60292700,before_trump,,,-2.7387597245168465,12.366770714828647,53100998656,,0.0,0.0,1,1,0,1,
2004-10-19,12.001538276672363,12.295806906121696,11.978458966802467,12.151557642697584,84806900,before_trump,,,-2.740077232116978,12.372719872858108,53100998656,,0.0,0.0,1,1,0,1,
2004-10-20,12.376590728759766,12.382359732451588,11.96115202871802,11.96115202871802,81351700,before_trump,,,-2.825705645835563,12.759371885319347,53100998656,,0.0,0.0,1,1,0,1,
2004-10-21,12.515067100524902,12.642006063222372,12.353507520290718,12.486216585910975,76560700,before_trump,,,-2.8573212558276033,12.902131031468972,53100998656,,0.0,0.0,1,1,0,1,
2004-10-22,12.290035247802734,12.561224533054036,12.2669559408543,12.486214309269224,58136500,before_trump,,,-2.8059441205029074,12.670139430724468,53100998656,,0.0,0.0,1,1,0,1,
2004-10-25,12.295806884765623,12.43428604534811,12.243877061980376,12.243877061980376,60217200,before_trump,,,-2.8072618458369005,12.676089571923324,53100998656,,0.0,0.0,1,1,0,1,
2004-10-26,12.347737312316896,12.382356829024472,12.232338556446775,12.347737312316896,58924900,before_trump,,,-2.8191181078349077,12.729626095172058,53100998656,,0.0,0.0,1,1,0,1,
2004-10-27,12.69394302368164,12.820882057725775,12.29581450251631,12.32466503334581,63922000,before_trump,,,-2.898160507689872,13.086539199671796,53100998656,,0.0,0.0,1,1,0,1,
2004-10-28,12.849725723266602,13.045904825952706,12.659316723663576,12.665086826746654,66702100,before_trump,,,-2.933727334079133,13.247139920893405,53100998656,,0.0,0.0,1,1,0,1,
2004-10-29,12.843952178955078,12.982431314242882,12.79202236565536,12.884341789180562,62332400,before_trump,,,-2.9324091732774153,13.24118781335575,53100998656,,0.0,0.0,1,1,0,1,
2004-11-01,12.947815895080566,12.97666531134381,12.780486199256629,12.803566612694972,49790900,before_trump,,,-2.9561223504750154,13.34826380936141,53100998656,,0.0,0.0,1,1,0,1,
2004-11-02,13.045907020568848,13.172846008146657,12.843957780827244,12.89011751272234,70811600,before_trump,,,-2.97851758460476,13.449388680998812,53100998656,,0.0,0.0,1,1,0,1,
2004-11-03,13.103702545166016,13.363811769815843,12.95341733786664,13.29444894241431,85151700,before_trump,,,-2.991712909855255,13.508971696047439,53100998656,,0.0,0.0,1,1,0,1,
2004-11-04,13.225089073181152,13.225089073181152,12.993881434267756,12.993881434267756,61146600,before_trump,,,-3.019426729036793,13.634112446578508,53100998656,,0.0,0.0,1,1,0,1,
2004-11-05,13.502544403076172,13.51410396249059,13.363819767734547,13.381159658098875,73254400,before_trump,,,-3.0827726947662493,13.920148869150694,53100998656,,0.0,0.0,1,1,0,1,
2004-11-08,13.427398681640623,13.531442414229502,13.363817258102571,13.42161835177622,51251300,before_trump,,,-3.065616137360873,13.842679053237756,53100998656,,0.0,0.0,1,1,0,1,
2004-11-09,13.340692520141602,13.438955897686448,13.282890338794354,13.41005535825528,47597700,before_trump,,,-3.0458202100779914,13.75329125787794,53100998656,,0.0,0.0,1,1,0,1,
2004-11-10,13.213529586791992,13.317573300465156,13.028563474699697,13.24243012837454,88258000,before_trump,,,-3.016787576893149,13.622195450301023,53100998656,,0.0,0.0,1,1,0,1,
2004-11-11,13.39271640777588,13.450518597904646,13.23087049591235,13.311794003086654,67583100,before_trump,,,-3.0576978099944934,13.806924131727712,53100998656,,0.0,0.0,1,1,0,1,
2004-11-12,13.693285942077637,13.733747141549042,13.225089227518524,13.479418184533785,92808700,before_trump,,,-3.126320991341926,14.116789631007872,53100998656,,0.0,0.0,1,1,0,1,
2004-11-15,13.739526748657228,13.75108740575177,13.5314393308952,13.618142054134395,66704100,before_trump,,,-3.1368782531180885,14.164460565626008,53100998656,,0.0,0.0,1,1,0,1,
2004-11-16,13.779985427856444,13.80310563533562,13.560337393138234,13.658600755515383,61415500,before_trump,,,-3.1461153944877727,14.206170544181902,53100998656,,0.0,0.0,1,1,0,1,
2004-11-17,14.057433128356934,14.184598115486818,13.849345769405948,13.86668675014674,80856100,before_trump,,,-3.2094596183463318,14.492199101398901,53100998656,,0.0,0.0,1,1,0,1,
2004-11-18,14.334885597229004,14.444709629604708,13.9938539460241,14.022755587430808,66373900,before_trump,,,-3.272804930874202,14.77823257446289,53100998656,,0.0,0.0,1,1,0,1,
2004-11-19,13.964950561523438,14.294421489030762,13.93605002849056,14.265520955997886,80311000,before_trump,,,-3.1883448770601457,14.396856248993235,53100998656,,0.0,0.0,1,1,0,1,
2004-11-22,13.930274963378906,13.94183562195282,13.768429050799345,13.849351455846584,58668000,before_trump,,,-3.1804280738308006,14.361108209668975,53100998656,,0.0,0.0,1,1,0,1,
2004-11-23,13.50831413269043,13.83200469445494,13.381149156562396,13.716400371153918,92066600,before_trump,,,-3.0840899846325183,13.926097044010753,53100998656,,0.0,0.0,1,1,0,1,
2004-11-24,13.647046089172363,13.687507293611098,13.47363950981118,13.606584884733628,52012100,before_trump,,,-3.1157639472996266,14.069119679559138,53100998656,,0.0,0.0,1,1,0,1,
2004-11-26,13.415834426879885,13.652823477873865,13.39849454441842,13.51987813158824,23031100,before_trump,,,-3.062975896547919,13.830757141113283,53100998656,,0.0,0.0,1,1,0,1,
2004-11-29,13.329131126403809,13.641262226930175,13.161506022498234,13.467855692476135,66808800,before_trump,,,-3.043180622466623,13.741372295261659,53100998656,,0.0,0.0,1,1,0,1,
2004-11-30,12.936078071594238,13.346472557989516,12.91873818930697,13.317572019187477,88946000,before_trump,,,-2.9534424820991414,13.336162960406432,53100998656,,0.0,0.0,1,1,0,1,
2004-12-01,13.352254867553713,13.35225486755371,12.976542294951722,13.00544283804224,84149400,before_trump,,,-3.048460015423222,13.765211203663622,53100998656,,0.0,0.0,1,1,0,1,
2004-12-02,13.126824378967283,13.525658205348227,13.080582855798832,13.35803309729442,109438600,before_trump,,,-2.9969918673441285,13.532808638110602,53100998656,,0.0,0.0,1,1,0,1,
2004-12-03,13.82045078277588,14.161482490124625,13.814670453542924,14.121021287979024,142326300,before_trump,,,-3.1553540599944934,14.247887404923588,53100998656,,0.0,0.0,1,1,0,1,
2004-12-06,13.878252983093262,13.982296704394791,13.70484641342902,13.826231122442495,63400700,before_trump,,,-3.168550909382023,14.307477302158002,53100998656,,0.0,0.0,1,1,0,1,
2004-12-07,13.571907043457031,14.016982632891756,13.560346380812772,13.855136663328548,68931000,before_trump,,,-3.098608914031286,13.99165674583199,53100998656,,0.0,0.0,1,1,0,1,
2004-12-08,13.300232887268066,13.595023054552565,13.294452558205425,13.57768206736464,78960300,before_trump,,,-3.0365828509744444,13.711580296152647,53100998656,,0.0,0.0,1,1,0,1,
2004-12-09,13.15572738647461,13.35803448478188,13.034342686496252,13.190408256832002,112089700,before_trump,,,-3.003590727505619,13.562605553066607,53100998656,,0.0,0.0,1,1,0,1,
2004-12-10,13.040120124816896,13.236646850754784,13.005439262146895,13.103702625115842,73460100,before_trump,,,-2.9771963755289717,13.443422809089585,53100998656,,0.0,0.0,1,1,0,1,
2004-12-13,13.080585479736328,13.184629203357511,12.970762529234053,13.09792646783489,57206500,before_trump,,,-2.9864350410356915,13.485139669831266,53100998656,,0.0,0.0,1,1,0,1,
2004-12-14,13.433181762695312,13.467862646499375,13.207754364240753,13.248215579093069,76379900,before_trump,,,-3.066936475501213,13.848640992469395,53100998656,,0.0,0.0,1,1,0,1,
2004-12-15,13.375374794006348,13.560340911773674,13.323352935573658,13.450517968402464,64347800,before_trump,,,-3.0537385374443717,13.789046179387988,53100998656,,0.0,0.0,1,1,0,1,
2004-12-16,13.21930694580078,13.514095931668464,13.190405308226184,13.300229326040164,63974700,before_trump,,,-3.018106608630315,13.628151490516268,53100998656,,0.0,0.0,1,1,0,1,
2004-12-17,13.16151237487793,13.352258883101433,13.011227080143444,13.149951713170958,93531700,before_trump,,,-3.0049115011136824,13.568569458637041,53100998656,,0.0,0.0,1,1,0,1,
2004-12-20,13.121044158935549,13.340691101719674,13.09792284786101,13.178845231652302,50719500,before_trump,,,-2.9956721824053765,13.526849648387165,53100998656,,0.0,0.0,1,1,0,1,
2004-12-21,13.577681541442873,13.583461870281615,13.282891385576855,13.32913291380182,67182000,before_trump,,,-3.099927292566866,13.997609836539045,53100998656,,0.0,0.0,1,1,0,1,
2004-12-22,13.554560661315918,13.762646976842188,13.51409836143656,13.56033988738517,55746800,before_trump,,,-3.0946485528118535,13.973773877645277,53100998656,,0.0,0.0,1,1,0,1,
2004-12-23,13.60658073425293,13.641261598552244,13.496756711072845,13.519876919777452,35032100,before_trump,,,-3.1065252817929063,14.027402818817453,53100998656,,0.0,0.0,1,1,0,1,
2004-12-27,13.508320808410645,13.699067264383755,13.438957959654475,13.670165618033238,38878600,before_trump,,,-3.0840915087695535,13.926103926196541,53100998656,,0.0,0.0,1,1,0,1,
2004-12-28,13.456297874450684,13.606583116034304,13.438956888023156,13.502539402439108,41466900,before_trump,,,-3.072214126586914,13.87247203551617,53100998656,,0.0,0.0,1,1,0,1,
2004-12-29,13.438959121704102,13.606585377576303,13.369596266950216,13.386937256259982,48375600,before_trump,,,-3.0682555072383795,13.85459703268464,53100998656,,0.0,0.0,1,1,0,1,
2004-12-30,13.438959121704102,13.54300285259234,13.392717586029905,13.427398462164255,32584800,before_trump,,,-3.0682555072383795,13.85459703268464,53100998656,,0.0,0.0,1,1,0,1,
2004-12-31,13.51988697052002,13.577689188979155,13.43318419407412,13.496766744627736,31951800,before_trump,,,-3.086732185050233,13.938027804659814,53100998656,,0.0,0.0,1,1,0,1,
2005-01-03,13.33490753173828,13.75108221001402,13.323346879011838,13.664378417050225,64246900,before_trump,,,-3.044499436469927,13.747327352307504,53100998656,,0.0,0.0,1,1,0,1,
2005-01-04,13.069026947021484,13.41583791627331,12.918741679185942,13.404278359120717,93729100,before_trump,,,-2.9837961066259098,13.47322365672318,53100998656,,0.0,0.0,1,1,0,1,
2005-01-05,12.941862106323242,13.167290562983084,12.93030254898277,12.988103643140738,73848800,before_trump,,,-2.954763037973343,13.342125882807467,53100998656,,0.0,0.0,1,1,0,1,
2005-01-06,12.982321739196776,13.138387320465732,12.953421195621816,13.05168458725578,63440900,before_trump,,,-2.9640003970768896,13.383836844532759,53100998656,,0.0,0.0,1,1,0,1,
2005-01-07,13.17884922027588,13.253992401525668,12.98810275612006,13.138388016134511,82523000,before_trump,,,-3.0088696849944934,13.586442495129774,53100998656,,0.0,0.0,1,1,0,1,
2005-01-10,13.225091934204102,13.306015452193952,13.14994984873341,13.242432924305904,65393900,before_trump,,,-3.0194273822383795,13.634115396086703,53100998656,,0.0,0.0,1,1,0,1,
2005-01-11,13.028571128845217,13.167295794413686,12.947647580399376,13.126833468947948,114083400,before_trump,,,-2.9745596184578122,13.431516627675482,53100998656,,0.0,0.0,1,1,0,1,
2005-01-12,13.386937141418455,13.48520054169381,13.21931198946942,13.421618017255298,143219700,before_trump,,,-3.0563783427896016,13.800966125173666,53100998656,,0.0,0.0,1,1,0,1,
2005-01-13,13.190406799316406,13.41583408545764,13.149945604622838,13.358033008743895,73856600,before_trump,,,-3.0115084016704126,13.59835752506846,53100998656,,0.0,0.0,1,1,0,1,
2005-01-14,13.306010246276855,13.36959164680374,13.236647415492772,13.271328279642418,65148200,before_trump,,,-3.037901882711611,13.717536336367893,53100998656,,0.0,0.0,1,1,0,1,
2005-01-18,13.259771347045898,13.265551675960642,13.086364787058596,13.219310147127697,63728200,before_trump,,,-3.027345056403173,13.669867368088555,53100998656,,0.0,0.0,1,1,0,1,
2005-01-19,13.063250541687012,13.27711729681018,13.034348883909884,13.271336965254754,71776900,before_trump,,,-2.9824772926226055,13.467268599677332,53100998656,,0.0,0.0,1,1,0,1,
2005-01-20,13.051687240600586,13.196192192822684,12.947643498603028,13.017006360763164,68547100,before_trump,,,-2.9798372695435127,13.455347670722254,53100998656,,0.0,0.0,1,1,0,1,
2005-01-21,12.959200859069824,13.126825987666171,12.936079543409631,13.05168391674057,80971200,before_trump,,,-2.9587216573218775,13.360000885638994,53100998656,,0.0,0.0,1,1,0,1,
2005-01-24,12.710655212402344,13.028566762460368,12.65285301216586,12.999665111099493,83759500,before_trump,,,-2.9019760758909463,13.103768260208602,53100998656,,0.0,0.0,1,1,0,1,
2005-01-25,12.86672306060791,13.028569028927954,12.814701181593804,12.843601735496993,94826800,before_trump,,,-2.9376080047050026,13.26466294908032,53100998656,,0.0,0.0,1,1,0,1,
2005-01-26,12.959200859069824,13.05746424565562,12.889838014574256,12.999662058990149,69891500,before_trump,,,-2.9587216573218775,13.360000885638994,53100998656,,0.0,0.0,1,1,0,1,
2005-01-27,12.895621299743652,13.01700602981646,12.814698881351957,12.9360825089395,78986900,before_trump,,,-2.944205776197181,13.294454948189333,53100998656,,0.0,0.0,1,1,0,1,
2005-01-28,12.855154991149902,13.045901403468578,12.762671948964169,12.918737496084402,76572300,before_trump,,,-2.9349668929565986,13.25273710427825,53100998656,,0.0,0.0,1,1,0,1,
2005-01-31,12.97654151916504,13.03434260189051,12.87249780628322,12.97654151916504,60540400,before_trump,,,-2.962680712138137,13.37787785480932,53100998656,,0.0,0.0,1,1,0,1,
2005-02-01,13.080584526062012,13.149947370914088,12.94185993884288,12.99966212580544,67031800,before_trump,,,-2.9864348233018294,13.485138686661868,53100998656,,0.0,0.0,1,1,0,1,
2005-02-02,13.051687240600586,13.155730982598143,13.005445699988924,13.097928781212245,73565400,before_trump,,,-2.9798372695435127,13.455347670722254,53100998656,,0.0,0.0,1,1,0,1,
2005-02-03,12.982074737548828,13.132894332262708,12.86025954935972,13.045883325498348,60735900,before_trump,,,-2.963944004006582,13.383582203658586,53100998656,,0.0,0.0,1,1,0,1,
2005-02-04,13.341723442077637,13.353325206260154,12.97627672156942,12.982076497255548,67594800,before_trump,,,-3.046055580383022,13.754354063997564,53100998656,,0.0,0.0,1,1,0,1,
2005-02-07,13.289515495300291,13.446135979415828,13.272112850485778,13.30111725850997,53757300,before_trump,,,-3.0341359578311167,13.70053143845391,53100998656,,0.0,0.0,1,1,0,1,
2005-02-08,13.579549789428713,13.631756605365895,13.301114175366894,13.312715935887333,85233700,before_trump,,,-3.1003538332029024,13.999535865390426,53100998656,,0.0,0.0,1,1,0,1,
2005-02-09,13.515743255615234,13.620156903269722,13.434533132508388,13.585352722853209,69909500,before_trump,,,-3.0857861314190034,13.933755933623953,53100998656,,0.0,0.0,1,1,0,1,
2005-02-10,13.631765365600586,13.683972215087664,13.469343933151285,13.596961168077694,74162700,before_trump,,,-3.1122751976257046,14.053366356289263,53100998656,,0.0,0.0,1,1,0,1,
2005-02-11,14.020410537719728,14.119023316104553,13.446136512915771,13.475139815685688,101956900,before_trump,,,-3.20100697208213,14.454031482185288,53100998656,,0.0,0.0,1,1,0,1,
2005-02-14,14.101618766784668,14.148024708794464,13.921795879797331,13.944999404004696,59197400,before_trump,,,-3.2195476636494678,14.537751305963576,53100998656,,0.0,0.0,1,1,0,1,
2005-02-15,14.194432258605955,14.287244153138335,14.014609351250105,14.03201199637682,80599700,before_trump,,,-3.2407379585858345,14.63343531815047,53100998656,,0.0,0.0,1,1,0,1,
2005-02-16,14.00300407409668,14.15382364146832,13.997203193843374,14.101616825593338,85307400,before_trump,,,-3.197032893629379,14.436086674326475,53100998656,,0.0,0.0,1,1,0,1,
2005-02-17,13.707172393798828,14.107424472006445,13.660766435920069,14.037816088390958,80239800,before_trump,,,-3.1294914141093217,14.13110556061735,53100998656,,0.0,0.0,1,1,0,1,
2005-02-18,13.93340301513672,13.968207208464618,13.71297387578087,13.730376525647497,58126700,before_trump,,,-3.1811422408987946,14.364333005295588,53100998656,,0.0,0.0,1,1,0,1,
2005-02-22,13.782580375671388,14.159628856321628,13.712970897727365,13.788381257700484,80059700,before_trump,,,-3.146707848326801,14.208845748114834,53100998656,,0.0,0.0,1,1,0,1,
2005-02-23,13.521543502807615,13.881190371599716,13.370723919533829,13.875389490734774,92071900,before_trump,,,-3.087110388768862,13.939735569904759,53100998656,,0.0,0.0,1,1,0,1,
2005-02-24,13.747773170471191,13.759373825576406,13.42873136737299,13.521543246643953,78619300,before_trump,,,-3.138760997824473,14.172962031413599,53100998656,,0.0,0.0,1,1,0,1,
2005-02-25,13.974002838134766,13.991405481458754,13.672363658948612,13.724570482515636,73552200,before_trump,,,-3.1904116068800836,14.406188492922439,53100998656,,0.0,0.0,1,1,0,1,
2005-02-28,13.915989875793455,14.206027183183243,13.8405806626901,14.014602604562166,78925000,before_trump,,,-3.177166638309008,14.346381315250985,53100998656,,0.0,0.0,1,1,0,1,
2005-03-01,14.281438827514648,14.36264892706783,14.1132166425492,14.13061928091258,84308400,before_trump,,,-3.2606024720353077,14.723132811870771,53100998656,,0.0,0.0,1,1,0,1,
2005-03-02,14.223435401916504,14.385855649697682,14.124822634447236,14.153825934006743,78910100,before_trump,,,-3.247359680802855,14.663335465893303,53100998656,,0.0,0.0,1,1,0,1,
2005-03-03,14.211840629577637,14.269848363632525,14.055220079551091,14.211840629577637,85790700,before_trump,,,-3.24471247250631,14.65138209234808,53100998656,,0.0,0.0,1,1,0,1,
2005-03-04,14.316245079040527,14.50766970324727,14.206030566192773,14.327846839636036,66040200,before_trump,,,-3.2685491048037734,14.759015545402606,53100998656,,0.0,0.0,1,1,0,1,
2005-03-07,14.56568431854248,14.774510576430494,14.24084150599613,14.316251879282191,88515000,before_trump,,,-3.3254987028635803,15.016169400559258,53100998656,,0.0,0.0,1,1,0,1,
2005-03-08,14.385855674743652,14.751303445697468,14.374255018742623,14.484468442384609,55791600,before_trump,,,-3.28444193487298,14.830779046127477,53100998656,,0.0,0.0,1,1,0,1,
2005-03-09,14.409061431884766,14.635290301825268,14.356854599374628,14.426464078189854,64168700,before_trump,,,-3.2897400529417276,14.854702507097697,53100998656,,0.0,0.0,1,1,0,1,
2005-03-10,14.414859771728516,14.57148024163676,14.11902147514792,14.461265713952631,81906000,before_trump,,,-3.291063874823862,14.860680177039708,53100998656,,0.0,0.0,1,1,0,1,
2005-03-11,14.037809371948242,14.55987642490066,13.921793979556693,14.53667290386044,114213100,before_trump,,,-3.204979308663982,14.47196842468891,53100998656,,0.0,0.0,1,1,0,1,
2005-03-14,14.078414916992188,14.171226791571389,13.985603042412986,14.066813156068582,45827400,before_trump,,,-3.214249981048445,14.513829811332153,53100998656,,0.0,0.0,1,1,0,1,
2005-03-15,13.85218906402588,14.16543006233049,13.82318575962218,14.124824993603257,47097500,before_trump,,,-3.162600242928283,14.280607282500908,53100998656,,0.0,0.0,1,1,0,1,
2005-03-16,13.65496826171875,13.945005809098618,13.63756561057,13.666568922745812,59791000,before_trump,,,-3.1175726624928655,14.077286867751289,53100998656,,0.0,0.0,1,1,0,1,
2005-03-17,13.579549789428713,13.730369356980056,13.54474561427218,13.637557485626116,49047800,before_trump,,,-3.1003538332029024,13.999535865390426,53100998656,,0.0,0.0,1,1,0,1,
2005-03-18,13.579549789428713,13.724568476719837,13.556347374792615,13.695565181823524,62777800,before_trump,,,-3.1003538332029024,13.999535865390426,53100998656,,0.0,0.0,1,1,0,1,
2005-03-21,13.631755828857422,13.7245676949245,13.486737149827023,13.608552309138297,39608900,before_trump,,,-3.1122730202870827,14.05335652459528,53100998656,,0.0,0.0,1,1,0,1,
2005-03-22,13.353322982788086,13.724570523570849,13.341721220537387,13.672363699847654,49092300,before_trump,,,-3.048703877348878,13.766312353389779,53100998656,,0.0,0.0,1,1,0,1,
2005-03-23,13.567946434020996,13.637555882556375,13.318514144175802,13.353319421645816,54286400,before_trump,,,-3.097704665301597,13.987573643320616,53100998656,,0.0,0.0,1,1,0,1,
2005-03-24,13.44613552093506,13.695567889412896,13.44613552093506,13.643361063154511,34664000,before_trump,,,-3.0698939545513837,13.86199538240728,53100998656,,0.0,0.0,1,1,0,1,
2005-03-28,13.5157470703125,13.718773541786948,13.498345528395287,13.538950601409129,42922000,before_trump,,,-3.085787002354452,13.933759866301546,53100998656,,0.0,0.0,1,1,0,1,
2005-03-29,13.428728103637695,13.573746768053663,13.370720416590387,13.53894259838712,53920200,before_trump,,,-3.0659196583647708,13.844049591379068,53100998656,,0.0,0.0,1,1,0,1,
2005-03-30,13.625954627990724,13.65495902695648,13.34171815655443,13.504139471548608,62360100,before_trump,,,-3.1109485452033616,14.047375905145078,53100998656,,0.0,0.0,1,1,0,1,
2005-03-31,13.475140571594238,13.654964599351477,13.417132856395297,13.63756195287025,41543800,before_trump,,,-3.0765161122361278,13.891897496488905,53100998656,,0.0,0.0,1,1,0,1,
2005-04-01,13.347524642944336,13.596957046799911,13.283716044821704,13.538949330907077,68253800,before_trump,,,-3.0473800554667436,13.76033468344777,53100998656,,0.0,0.0,1,1,0,1,
2005-04-04,13.301114082336426,13.405527713480517,13.13869275540065,13.399726833260868,60426700,before_trump,,,-3.036784037063111,13.712488744676728,53100998656,,0.0,0.0,1,1,0,1,
2005-04-05,13.417134284973145,13.486743771904512,13.324322373334825,13.341725021668982,48086400,before_trump,,,-3.063272667802088,13.832097201003242,53100998656,,0.0,0.0,1,1,0,1,
2005-04-06,13.370726585388184,13.521546198732374,13.341723281685695,13.463538484922283,53942200,before_trump,,,-3.052677302600042,13.784254211740397,53100998656,,0.0,0.0,1,1,0,1,
2005-04-07,13.57955265045166,13.585353531934045,13.35332380466376,13.35332380466376,53264800,before_trump,,,-3.1003544864044885,13.999538814898619,53100998656,,0.0,0.0,1,1,0,1,
2005-04-08,13.509940147399902,13.747770683305456,13.48673662857757,13.562145851940809,45961000,before_trump,,,-3.0844612208675577,13.927773347834952,53100998656,,0.0,0.0,1,1,0,1,
2005-04-11,13.41132926940918,13.538945321456817,13.370723105825778,13.51574179940916,41972300,before_trump,,,-3.0619473217829176,13.826112648875444,53100998656,,0.0,0.0,1,1,0,1,
2005-04-12,13.469335556030272,13.486738197171062,13.132892238808653,13.411328965037251,84545900,before_trump,,,-3.075190766216957,13.885912944361106,53100998656,,0.0,0.0,1,1,0,1,
2005-04-13,13.237309455871582,13.44613678046647,13.167701085276688,13.42293325266477,54061100,before_trump,,,-3.0222167707469367,13.646710779249053,53100998656,,0.0,0.0,1,1,0,1,
2005-04-14,13.045883178710938,13.22570607152131,13.034281416231568,13.190901890488169,68014000,before_trump,,,-2.978512141258205,13.449364101763853,53100998656,,0.0,0.0,1,1,0,1,
2005-04-15,12.831256866455078,13.051684834621584,12.726843210753302,12.889263469484929,92484400,before_trump,,,-2.9295107001038994,13.228099862324823,53100998656,,0.0,0.0,1,1,0,1,
2005-04-18,12.883466720581056,13.045888137818269,12.819659215499431,12.89506848747058,53761600,before_trump,,,-2.941430758123529,13.281924454207275,53100998656,,0.0,0.0,1,1,0,1,
2005-04-19,13.127097129821776,13.161902427405677,12.93567241873149,13.057488747464555,83774200,before_trump,,,-2.997054139228716,13.533089824558532,53100998656,,0.0,0.0,1,1,0,1,
2005-04-20,13.144495010375977,13.59695375718716,13.12709236789693,13.573750233881766,110176600,before_trump,,,-3.001026258076707,13.55102578389276,53100998656,,0.0,0.0,1,1,0,1,
2005-04-21,13.550549507141112,13.567951045385763,13.301117132520874,13.330120433865307,87063100,before_trump,,,-3.0937327641874686,13.969638667155785,53100998656,,0.0,0.0,1,1,0,1,
