,Date,Time,open,high,low,close,volume,RSI_rsi,SMA_sma,EMA_ema,MACD_macd,MACD_macd_signal,MACD_macd_hist,STOCH_slow_k,STOCH_slow_d,ADX_adx,CCI_cci,ATR_atr,BBANDS_upper_band,BBANDS_middle_band,BBANDS_lower_band
4535,2025-05-05,12:15,113.745,113.92500000000001,113.71,113.82,1857610.0,51.280525,113.63659000000001,113.71786,-0.0538058231,-0.0503837965,-0.0034220260000000016,60.150684999999996,51.276995,22.289045,35.350246999999996,0.40978127,114.48314500000001,113.821855,113.16056499999999
4536,2025-05-05,12:20,113.85,113.95,113.8314,113.91,946871.0,55.13908,113.69831,113.75546,0.0075948417,-0.035794572,0.043389414,70.83351,60.87505,18.87647,132.080262,0.26710512,114.010735,113.68925,113.36777
4537,2025-05-05,12:25,113.9001,113.92,113.73,113.785,731355.0,51.46501,113.72553,113.76137,0.011094829,-0.026416692,0.037511521,53.47243,62.50018,17.73197,70.041408,0.26159724,113.98281,113.7135,113.4442
4538,2025-05-05,12:30,113.78000000000002,113.99999933333334,113.61,113.943767,4727237.333333333,53.89018000000001,113.87904666666667,113.80205666666666,0.4354250991333333,0.4929350573333333,-0.05750908466666666,58.95423333333334,59.74889666666667,22.31988,4.4816286666666665,0.6995777533333333,115.315543,113.64668,111.97781266666668
4539,2025-05-05,12:35,113.705,113.88,113.68,113.87,71378.0,53.6716,113.75942,113.77008,0.015916771,-0.012869859,0.028786629,65.27746,52.54616,16.25825,58.24135,0.25145398,113.99145,113.73566,113.47986
4540,2025-05-05,12:40,113.96,114.059998,113.94,114.021301,2794702.0,57.32191,113.81012,113.82032,0.036096198,-0.0030766475,0.039172845,94.13689,66.10099,15.75755,161.59186,0.24706424,114.03228,113.74797,113.46366
4541,2025-05-05,12:45,114.027298,114.047501,113.88575,114.0171505,1540107.5,54.9489,113.80148,113.84331,0.0019323655000000016,-0.02374751065,0.02567987645,86.1056695,76.30568500000001,19.274445,73.206235,0.374437255,114.4007965,113.839235,113.2776745
4542,2025-05-05,12:50,114.0298,114.059998,113.85,113.955,1048287.0,55.12939,113.87125,113.87841,0.057295661,0.017648833,0.039646827,81.89711,89.73868,14.26079,98.41156,0.23555804,114.080237,113.78518,113.49012
4543,2025-05-05,12:55,113.955,114.050003,113.935,114.019302,745332.0,56.86442,113.90118,113.90659,0.066710697,0.027461206,0.039249491,92.73297,89.27071,13.39838,110.93198,0.22694714,114.1102,113.79872,113.48724
4544,2025-05-05,13:00,114.014999,114.0699995,113.88,113.9307,1914927.0,52.30644,113.85708,113.879715,0.0151774485,-0.008072886999999997,0.0232503355,74.53315,78.637885,17.638005,51.632825,0.35635261,114.356975,113.83119500000001,113.30541
4545,2025-05-05,13:05,113.91,114.059998,113.89,114.050003,882509.0,57.062554,113.92356,113.93684,0.073786005,0.042751244,0.03103476,98.0010986,88.36367,11.75179,98.96714,0.21843923,114.12744,113.8036,113.47976
4546,2025-05-05,13:10,114.040001,114.099998,113.92,113.945,1137067.0,53.42946,113.94133,113.93847,0.071360016,0.048472999,0.022887018,68.3675,80.24185,11.12459,89.53939,0.21569359,114.13856,113.80909,113.47962
4547,2025-05-05,13:15,113.945,114.07499999999999,113.87,114.0549,1881622.5,54.581725,113.91372999999999,113.926725,0.030749984549999998,0.005083865000000003,0.0256661195,85.461815,81.83847750000001,16.13777,58.34879,0.34253677,114.34822,113.836435,113.32464999999999
4548,2025-05-05,13:20,113.97,114.050003,113.95,114.029999,470113.0,55.98353,113.99242,113.96339,0.074661266,0.057382488,0.017278777,85.7143,76.51696,9.98801,84.65687,0.20108285,114.16212,113.85058,113.53904
4549,2025-05-05,13:25,114.029999,114.16,114.029999,114.13,1744692.0,58.92365,114.0044996,113.99671,0.084325416,0.062771074,0.021554342,94.54433,85.24257,10.23561,122.50229,0.19600586,114.18078,113.87983,113.57888
4550,2025-05-05,13:30,114.135,114.40666666666668,114.09999799999999,114.2753,4255739.666666667,59.85892333333334,114.026342,113.99775933333335,0.48035236933333336,0.5163360766666667,-0.03598463366666666,85.22549833333333,81.70979933333334,18.962770000000003,108.72503666666665,0.6350753266666667,115.01966,113.79324333333334,112.56682
4551,2025-05-05,13:35,114.26,114.37,114.18,114.29,876816.0,63.22736,114.068388,114.096694,0.11554168,0.079427035,0.036114641,89.47348,91.62084,12.51196,180.0013314,0.19716857,114.27503,113.94383,113.61263
4552,2025-05-05,13:40,114.29,114.32,114.1906,114.1999,587762.0,59.24075,114.088454,114.11734,0.11850271,0.087242169,0.031260536,75.3472,85.2218,13.64114,146.52247,0.19232811,114.30287,113.96633,113.62979
4553,2025-05-05,13:45,114.2,114.315,114.17245,114.2475,1270008.5,58.6696415,114.04389,114.0825735,0.080914306,0.0385716705,0.042342635,83.80273700000001,86.32217399999999,16.82155075,122.97956450000001,0.313738605,114.400295,113.91256,113.42482
4554,2025-05-05,13:50,114.2301,114.34,114.16,114.3008,884750.0,62.25478,114.15172,114.17285,0.12908107,0.10121478,0.027866287,86.69122,78.69223,15.92455,133.36254,0.18433483,114.35482,114.022125,113.68943
4555,2025-05-05,13:55,114.3097,114.36,114.25,114.26,717359.0,60.26496,114.18672,114.19028,0.12969026,0.10690988,0.02278038,78.84621,79.85856,17.22096,122.19059,0.17902524,114.38117,114.042375,113.70358
4556,2025-05-05,14:00,114.27,114.425,114.21,114.38,1726929.5,61.10391,114.14283649999999,114.161825,0.1029997855,0.0565219609,0.046477824,90.45109,88.34318999999999,18.04822,123.54608999999999,0.30406561499999996,114.46562,113.95095749999999,113.436295
4557,2025-05-05,14:05,114.305,114.53,114.265,114.43,1383745.0,65.49439,114.2673,114.25658,0.14277161,0.11814131,0.024630295,84.84862,83.56478,19.75072,137.81985,0.18058809,114.45639,114.094375,113.73236
4558,2025-05-05,14:10,114.42,114.47,114.37,114.455,604226.0,66.21225,114.30341,114.29627,0.15135956,0.12478496,0.026574599,88.63676,86.8283,21.36795,132.72877,0.17483168,114.47477,114.13312,113.79148
4559,2025-05-05,14:15,114.455,114.47,114.29,114.34909999999999,1271509.5,58.86512,114.22163,114.232495,0.119557231,0.074249504,0.0453077265,77.60123999999999,86.02629,19.644928,115.688065,0.29554588000000004,114.49939499999999,113.99741,113.49543
4560,2025-05-05,14:20,114.3297,114.3899,114.31,114.335,515628.0,59.68076,114.31643,114.30896,0.14105725,0.13146074,0.0095965025,70.45441,76.12139,22.69316,77.92626,0.16839386,114.5035,114.17167,113.83984
4561,2025-05-05,14:25,114.33,114.44,114.315,114.371,620507.0,60.98192,114.33544,114.32137,0.13831746,0.13283209,0.0054853685,72.58688,70.77143,23.55663,83.85814,0.16529429,114.52396,114.18947,113.85498
4562,2025-05-05,14:30,114.37,114.62333333333333,114.24000033333334,114.5197,5103381.333333333,63.54528,114.25390666666665,114.227533,0.5170203333333333,0.5466445913333333,-0.029623694666666672,90.20928333333332,81.90591,22.261377666666665,110.85917333333333,0.5929467,114.86616,114.00229,113.13842
4563,2025-05-05,14:35,114.535,114.62,114.465,114.573,1000415.0,67.43531,114.39848,114.40509,0.15605644,0.13978959,0.016266854,90.96071,86.57324,26.43758,144.84505,0.16752507,114.6133,114.24591,113.87852
