,Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,Period_NVDA,Shares_Out_NVDA,Market_Cap_NVDA,Trailing_PE_NVDA,Forward_PE_NVDA,Total_Revenue_NVDA,PS_Ratio_NVDA,Total_Debt_NVDA,Cash_Equivalents_NVDA,TD_CE_Missing_NVDA,Shares_Out_Missing_NVDA,PE_Missing_NVDA,PS_Missing_NVDA,EV_NVDA
420,2000-09-20,0.2543247044086456,0.260772159729821,0.2502651540034948,0.2557570592898922,227568000,before_trump,538000000.0,136826690.97185132,0.0865050014995393,0.0617292971865644,130497003520,0.0010485044658583385,11831000000.0,3389000000.0,1,1,0,1,0.0
421,2000-09-21,0.2652497589588165,0.271040611163616,0.2559962998333931,0.2562347158234763,346824000,before_trump,538000000.0,142704370.31984326,0.090221006448577,0.0643810094560234,130497003520,0.0010935451885527192,11831000000.0,3389000000.0,1,1,0,1,0.0
422,2000-09-22,0.2698467075824737,0.2731901069382871,0.2388025859408552,0.239041001961618,387264000,before_trump,538000000.0,145177528.67937085,0.0917845944158073,0.0654967736850664,130497003520,0.0011124970287698667,11831000000.0,3389000000.0,1,1,0,1,0.0
423,2000-09-25,0.2891899645328522,0.2932495418194016,0.2760557647299919,0.2782042968150964,467568000,before_trump,538000000.0,155584200.91867447,0.0983639335145755,0.0701917389642845,130497003520,0.001192243474731047,11831000000.0,3389000000.0,1,1,0,1,0.0
424,2000-09-26,0.2961152791976928,0.2994586529087934,0.2789214963741937,0.2922941166981342,337344000,before_trump,538000000.0,159310020.20835873,0.1007194827203036,0.0718726405819642,130497003520,0.0012207944696902013,11831000000.0,3389000000.0,1,1,0,1,0.0
425,2000-09-27,0.3123533427715301,0.3262037443900477,0.2937272421535198,0.2937272421535198,676128000,before_trump,538000000.0,168046098.4110832,0.1062426335957585,0.0758139181484296,130497003520,0.001287739134832536,11831000000.0,3389000000.0,1,1,0,1,0.0
426,2000-09-28,0.3219058215618133,0.3238159376022668,0.3018464330014086,0.3094877990121554,333816000,before_trump,538000000.0,173185332.00025555,0.109491776041433,0.0781324809616051,130497003520,0.0013271211394038879,11831000000.0,3389000000.0,1,1,0,1,0.0
427,2000-09-29,0.3128311932086944,0.3247714826059135,0.3075777041806829,0.3128311932086944,373872000,before_trump,538000000.0,168303181.9462776,0.1064051677580593,0.0759299012642462,130497003520,0.001289709168842972,11831000000.0,3389000000.0,1,1,0,1,0.0
428,2000-10-02,0.3054281771183014,0.3295471394809895,0.2975474943452441,0.3171291187435219,340584000,before_trump,538000000.0,164320359.28964615,0.1038871350742521,0.0741330526986168,130497003520,0.0012591887542035582,11831000000.0,3389000000.0,1,1,0,1,0.0
429,2000-10-03,0.2889505922794342,0.3094877381025003,0.2865627154043985,0.3070998612274646,300264000,before_trump,538000000.0,155455418.6463356,0.0982825143807599,0.0701336389027753,130497003520,0.001191256614735299,11831000000.0,3389000000.0,1,1,0,1,0.0
430,2000-10-04,0.2856072187423706,0.2903838747720056,0.2774880922927308,0.281309253143923,419568000,before_trump,538000000.0,153656683.6833954,0.0971453124974049,0.0693221404714491,130497003520,0.0011774728885621188,11831000000.0,3389000000.0,1,1,0,1,0.0
431,2000-10-05,0.278921365737915,0.2877566691523923,0.2729507713838966,0.2877566691523923,525048000,before_trump,538000000.0,150059694.76699826,0.0948712128360255,0.0676993606159987,130497003520,0.001149909122196818,11831000000.0,3389000000.0,1,1,0,1,0.0
432,2000-10-06,0.2614881694316864,0.2815475471597057,0.257667939413765,0.279637432150745,1027176000,before_trump,538000000.0,140680635.15424728,0.0889415542284647,0.0634680022892442,130497003520,0.001078037283305793,11831000000.0,3389000000.0,1,1,0,1,0.0
433,2000-10-09,0.267219603061676,0.2712791536998608,0.2368916210863625,0.2548024803883026,665256000,before_trump,538000000.0,143764146.4471817,0.0908910214495496,0.0648591269567174,130497003520,0.0011016662648897404,11831000000.0,3389000000.0,1,1,0,1,0.0
434,2000-10-10,0.2469216585159301,0.268891184204818,0.244533809177996,0.2559963058625135,415944000,before_trump,538000000.0,132843852.28157039,0.0839869586788878,0.0599324413873616,130497003520,0.001017983928352889,11831000000.0,3389000000.0,1,1,0,1,0.0
435,2000-10-11,0.2490711659193039,0.2626821966511724,0.222563423399262,0.2318773903377692,535776000,before_trump,538000000.0,134000287.2645855,0.0847180836460217,0.0604541664852679,130497003520,0.0010268457025838802,11831000000.0,3389000000.0,1,1,0,1,0.0
436,2000-10-12,0.2392803430557251,0.2693689725084034,0.2368915640573807,0.254563101154721,401616000,before_trump,538000000.0,128732824.5639801,0.0813878717876616,0.0580777531688653,130497003520,0.0009864810768949993,11831000000.0,3389000000.0,1,1,0,1,0.0
437,2000-10-13,0.2488318532705307,0.2559963874012669,0.2383844795949326,0.240951169075918,578976000,before_trump,538000000.0,133871537.05954552,0.0846366847858948,0.0603960808909055,130497003520,0.001025859088320203,11831000000.0,3389000000.0,1,1,0,1,0.0
438,2000-10-16,0.2431006729602813,0.2488319247749653,0.2373694211455974,0.2488319247749653,339216000,before_trump,538000000.0,130788162.05263133,0.0826873037279868,0.0590050177088061,130497003520,0.0010022311510975554,11831000000.0,3389000000.0,1,1,0,1,0.0
439,2000-10-17,0.2254290431737899,0.2431005659626098,0.2228027637405085,0.2421459726441792,463248000,before_trump,538000000.0,121280825.22749896,0.0766765452972074,0.0547157871781043,130497003520,0.0009293763224908949,11831000000.0,3389000000.0,1,1,0,1,0.0
440,2000-10-18,0.2218473106622696,0.2347430970257694,0.2008323954036393,0.2108625562243892,416952000,before_trump,538000000.0,119353853.13630104,0.0754582689327447,0.0538464346267644,130497003520,0.0009146099137671682,11831000000.0,3389000000.0,1,1,0,1,0.0
441,2000-10-19,0.2433399856090545,0.2464440409041957,0.2325936336920969,0.236175450381382,294888000,before_trump,538000000.0,130916912.25767133,0.0827687025881137,0.0590631033031685,130497003520,0.0010032177653612328,11831000000.0,3389000000.0,1,1,0,1,0.0
442,2000-10-20,0.2660256624221802,0.2722346746419224,0.2359370259270255,0.2376087261584618,387360000,before_trump,538000000.0,143121806.38313293,0.0904849191912177,0.0645693355393641,130497003520,0.0010967440057824626,11831000000.0,3389000000.0,1,1,0,1,0.0
443,2000-10-23,0.2600559890270233,0.2698467902376391,0.2516975154060061,0.2681751173764429,182112000,before_trump,538000000.0,139910122.09653854,0.0884544180364024,0.0631203856861707,130497003520,0.0010721328331121096,11831000000.0,3389000000.0,1,1,0,1,0.0
444,2000-10-24,0.2516975700855255,0.2631600739762446,0.2507429763251774,0.2588621064384206,193968000,before_trump,538000000.0,135413292.70601273,0.0856114183964372,0.0610916432246421,130497003520,0.0010376735791121766,11831000000.0,3389000000.0,1,1,0,1,0.0
445,2000-10-25,0.2297279983758926,0.2483541046142363,0.2280562982560208,0.2447723156194552,385512000,before_trump,538000000.0,123593663.12623022,0.0781387749577866,0.05575922290677,130497003520,0.0009470996252208062,11831000000.0,3389000000.0,1,1,0,1,0.0
446,2000-10-26,0.2395187765359878,0.2483540528021915,0.2149220523787214,0.2311603050091451,265776000,before_trump,538000000.0,128861101.77636144,0.0814689716108802,0.0581356253728125,130497003520,0.000987464066610634,11831000000.0,3389000000.0,1,1,0,1,0.0
447,2000-10-27,0.2340259104967117,0.2456681772846489,0.2254290368015032,0.2397571869556022,210960000,before_trump,538000000.0,125905939.8472309,0.0796006498288135,0.0568024054603669,130497003520,0.0009648186276394809,11831000000.0,3389000000.0,1,1,0,1,0.0
448,2000-10-30,0.2175492793321609,0.2353996155669027,0.2173099341003357,0.230205731118531,192120000,before_trump,538000000.0,117041512.28070256,0.0739963535143404,0.052803223138874,130497003520,0.000896890419884352,11831000000.0,3389000000.0,1,1,0,1,0.0
449,2000-10-31,0.2374289780855178,0.2411905084638945,0.2192210011507164,0.226146190648477,299256000,before_trump,538000000.0,127736790.21000858,0.0807581558114006,0.0576283927392033,130497003520,0.000978848454481421,11831000000.0,3389000000.0,1,1,0,1,0.0
450,2000-11-01,0.2373693138360977,0.240712686025877,0.2235189383547441,0.2316380646123867,304536000,before_trump,538000000.0,127704690.84382056,0.0807378618490128,0.0576139111252664,130497003520,0.0009786024766786964,11831000000.0,3389000000.0,1,1,0,1,0.0
451,2000-11-02,0.2555186152458191,0.2617276264712907,0.2416682380703441,0.2457278153600923,192888000,before_trump,538000000.0,137469015.00225067,0.0869110936210269,0.0620190813703444,130497003520,0.001053426602099581,11831000000.0,3389000000.0,1,1,0,1,0.0
452,2000-11-03,0.2722345888614654,0.2770103154446581,0.2502650878397323,0.2521752035690024,268632000,before_trump,538000000.0,146462208.80746838,0.0925967989324712,0.0660763565197731,130497003520,0.0011223415469844222,11831000000.0,3389000000.0,1,1,0,1,0.0
453,2000-11-06,0.2932495474815368,0.3056666409847673,0.2770103635016187,0.2786820634963203,635040000,before_trump,538000000.0,157768256.5450668,0.099744744041339,0.0711770746314409,130497003520,0.00120897991746521,11831000000.0,3389000000.0,1,1,0,1,0.0
454,2000-11-07,0.2734286189079284,0.2884729374532692,0.2636377899318228,0.2884729374532692,258240000,before_trump,538000000.0,147104596.9724655,0.0930029316013362,0.0663661696378467,130497003520,0.0011272641746898058,11831000000.0,3389000000.0,1,1,0,1,0.0
455,2000-11-08,0.2653094828128814,0.2765335683079626,0.2612499049056867,0.2765335683079626,187080000,before_trump,538000000.0,142736501.7533302,0.0902413206846535,0.0643955055371071,130497003520,0.001093791412087515,11831000000.0,3389000000.0,1,1,0,1,0.0
456,2000-11-09,0.2376087307929992,0.2617276734876264,0.2259068699378408,0.2493096488059293,564528000,before_trump,538000000.0,127833497.16663358,0.0808192961880949,0.0576720220371357,130497003520,0.000979589520973497,11831000000.0,3389000000.0,1,1,0,1,0.0
457,2000-11-10,0.2247128635644912,0.257906461435677,0.218743198298926,0.2457277856942324,805248000,before_trump,538000000.0,120895520.59769626,0.0764329467906432,0.0545419571758473,130497003520,0.0009264237287959473,11831000000.0,3389000000.0,1,1,0,1,0.0
458,2000-11-13,0.2256683707237243,0.250265079410751,0.2063251496696537,0.2134896821450527,530040000,before_trump,538000000.0,121409583.44936368,0.0767579492257565,0.0547738763892534,130497003520,0.00093036299818759,11831000000.0,3389000000.0,1,1,0,1,0.0
459,2000-11-14,0.2669810950756073,0.2688912107621223,0.2388025844213088,0.2407126727790733,470736000,before_trump,538000000.0,143635829.15067673,0.0908098962842201,0.0648012366688367,130497003520,0.0011006829680090169,11831000000.0,3389000000.0,1,1,0,1,0.0
460,2000-11-15,0.2634588181972503,0.2705628158042996,0.2514589581445007,0.2622052760529675,423864000,before_trump,538000000.0,141740844.19012067,0.0896118429242348,0.0639463150964199,130497003520,0.0010861616770257675,11831000000.0,3389000000.0,1,1,0,1,0.0
461,2000-11-16,0.2469217032194137,0.2626821949218029,0.2445338534491757,0.2559963522089001,235536000,before_trump,538000000.0,132843876.33204457,0.0839869738841543,0.0599324522377217,130497003520,0.0010179841126519422,11831000000.0,3389000000.0,1,1,0,1,0.0
462,2000-11-17,0.2421460300683975,0.261488341710214,0.23402597261058,0.2488318742645027,178776000,before_trump,538000000.0,130274564.17679785,0.0823625952613597,0.0587733082690285,130497003520,0.0009982954448209376,11831000000.0,3389000000.0,1,1,0,1,0.0
463,2000-11-20,0.223518967628479,0.2333097675989125,0.2208917587049104,0.2331905595671171,298752000,before_trump,538000000.0,120253204.5841217,0.0760268597375778,0.0542521766088541,130497003520,0.0009215016539877229,11831000000.0,3389000000.0,1,1,0,1,0.0
464,2000-11-21,0.2192209661006927,0.2349814588526295,0.2077584665776394,0.2330713428817541,382512000,before_trump,538000000.0,117940879.76217267,0.0745649544560179,0.053208972354537,130497003520,0.0009037822829709421,11831000000.0,3389000000.0,1,1,0,1,0.0
465,2000-11-22,0.2077584713697433,0.2168321919951804,0.1986838215666299,0.2101463350184519,409752000,before_trump,538000000.0,111774057.59692189,0.0706661467244024,0.050426813439258,130497003520,0.0008565258556284887,11831000000.0,3389000000.0,1,1,0,1,0.0
466,2000-11-24,0.2196978330612182,0.2278178763770909,0.2101463504368386,0.2101463504368386,165072000,before_trump,538000000.0,118197434.1869354,0.0747271541024551,0.0533247167624316,130497003520,0.0009057482624022124,11831000000.0,3389000000.0,1,1,0,1,0.0
467,2000-11-27,0.2122949510812759,0.2368916740061383,0.2035192470593121,0.2354593187226919,363864000,before_trump,538000000.0,114214683.68172644,0.0722091670344475,0.0515279007478825,130497003520,0.0008752284006599575,11831000000.0,3389000000.0,1,1,0,1,0.0
468,2000-11-28,0.1964747756719589,0.2177877072552449,0.1917586385881894,0.2155190515707363,382344000,before_trump,538000000.0,105703429.31151389,0.0668281549904622,0.0476880523475628,130497003520,0.0008100065630649807,11831000000.0,3389000000.0,1,1,0,1,0.0
469,2000-11-29,0.1843556612730026,0.1996384049396416,0.1695497769989609,0.1993999752433429,636408000,before_trump,538000000.0,99183345.7648754,0.0627060072357151,0.0447465197264569,130497003520,0.000760043089799181,11831000000.0,3389000000.0,1,1,0,1,0.0
470,2000-11-30,0.1547438949346542,0.168594271811064,0.1389834020742194,0.168594271811064,981624000,before_trump,538000000.0,83252215.47484396,0.05263397786893,0.0375591977996733,130497003520,0.0006379626599018782,11831000000.0,3389000000.0,1,1,0,1,0.0
471,2000-12-01,0.1700274795293808,0.1862657277123494,0.1633407096050805,0.1642962318347497,784080000,before_trump,538000000.0,91474783.98680687,0.0578324760304016,0.0412688057110147,130497003520,0.0007009722945307892,11831000000.0,3389000000.0,1,1,0,1,0.0
472,2000-12-04,0.1726538836956024,0.1767134483700825,0.1595196804881331,0.1711023205393376,474264000,before_trump,538000000.0,92887789.42823409,0.0587258107808171,0.0419062824503889,130497003520,0.0007118001710590855,11831000000.0,3389000000.0,1,1,0,1,0.0
473,2000-12-05,0.1838779300451278,0.191519295725677,0.1676396761162483,0.1848334389485318,997224000,before_trump,538000000.0,98926326.36427876,0.0625435136207917,0.0446305655449339,130497003520,0.0007580735472528861,11831000000.0,3389000000.0,1,1,0,1,0.0
474,2000-12-06,0.1576094478368759,0.1853102025999685,0.1566539393569002,0.1802960342852396,950928000,before_trump,538000000.0,84793882.93623923,0.0536086557268285,0.0382547203487562,130497003520,0.0006497764749306576,11831000000.0,3389000000.0,1,1,0,1,0.0
475,2000-12-07,0.1547438949346542,0.1631023535797464,0.1418490269747102,0.1499681540501384,785184000,before_trump,538000000.0,83252215.47484396,0.05263397786893,0.0375591977996733,130497003520,0.0006379626599018782,11831000000.0,3389000000.0,1,1,0,1,0.0
476,2000-12-08,0.1900869607925415,0.1910415542818104,0.1548035129092213,0.1707437347627443,853392000,before_trump,538000000.0,102266784.90638733,0.0646554288410005,0.0461376118428498,130497003520,0.0007836715184859697,11831000000.0,3389000000.0,1,1,0,1,0.0
477,2000-12-11,0.1900869607925415,0.1939071794407286,0.1791022078259968,0.1838779491411979,757632000,before_trump,538000000.0,102266784.90638733,0.0646554288410005,0.0461376118428498,130497003520,0.0007836715184859697,11831000000.0,3389000000.0,1,1,0,1,0.0
478,2000-12-12,0.1848334521055221,0.1886536706289069,0.1786244406570204,0.1853102979100846,409512000,before_trump,538000000.0,99440397.23277089,0.0628685211243272,0.0448624883751267,130497003520,0.0007620128780775463,11831000000.0,3389000000.0,1,1,0,1,0.0
479,2000-12-13,0.1705052554607391,0.1872212525467526,0.1671618702080563,0.1841162969479186,675072000,before_trump,538000000.0,91731827.43787764,0.0579949848505915,0.0413847707428978,130497003520,0.0007029420213761368,11831000000.0,3389000000.0,1,1,0,1,0.0
480,2000-12-14,0.1588034331798553,0.1707436921705233,0.154743870288705,0.1693104221919119,569016000,before_trump,538000000.0,85436247.05076215,0.0540147731904269,0.0385445226164697,130497003520,0.0006546989183369883,11831000000.0,3389000000.0,1,1,0,1,0.0
481,2000-12-15,0.1430429369211197,0.1580872494172422,0.1423258442048648,0.148774185572557,1094424000,before_trump,538000000.0,76957100.0635624,0.0486540601772515,0.0347191594468737,130497003520,0.0005897231199777544,11831000000.0,3389000000.0,1,1,0,1,0.0
482,2000-12-18,0.14775912463665,0.1528338018657978,0.1456692671193354,0.1490126538115392,658872000,before_trump,538000000.0,79494409.0545177,0.0502582056587244,0.0358638652030703,130497003520,0.0006091665472022457,11831000000.0,3389000000.0,1,1,0,1,0.0
483,2000-12-19,0.1365945786237716,0.1633407329694392,0.1337289543665555,0.1499681203853318,946200000,before_trump,538000000.0,73487883.29958913,0.0464607410284937,0.0331540239378086,130497003520,0.0005631384730479758,11831000000.0,3389000000.0,1,1,0,1,0.0
484,2000-12-20,0.1217896044254303,0.1485348416676258,0.115102833942276,0.1296693840293983,1105392000,before_trump,538000000.0,65522807.1808815,0.0414250355188538,0.0295605835984054,130497003520,0.0005021020055134022,11831000000.0,3389000000.0,1,1,0,1,0.0
485,2000-12-21,0.1065059527754783,0.1365945766034211,0.1050726829115303,0.1201179103385666,845256000,before_trump,538000000.0,57300202.59320732,0.0362265145494824,0.0258509594115238,130497003520,0.00043909209443591154,11831000000.0,3389000000.0,1,1,0,1,0.0
486,2000-12-22,0.1339682936668396,0.1461469822537664,0.1151028474749671,0.1151028474749671,949080000,before_trump,538000000.0,72074941.9927597,0.0455674468254556,0.032516576132728,130497003520,0.0005523110879838208,11831000000.0,3389000000.0,1,1,0,1,0.0
487,2000-12-26,0.128475472331047,0.1370723600357794,0.1198785982906909,0.1356400054523268,343824000,before_trump,538000000.0,69119804.11410329,0.0436991402486554,0.0311833670706424,130497003520,0.0005296658333117202,11831000000.0,3389000000.0,1,1,0,1,0.0
488,2000-12-27,0.13707235455513,0.1423258561160088,0.1217896247714473,0.1270431126679504,339456000,before_trump,538000000.0,73744926.75065994,0.0466232498486836,0.0332699889696917,130497003520,0.0005651081998933238,11831000000.0,3389000000.0,1,1,0,1,0.0
489,2000-12-28,0.1377885192632675,0.1413712362786275,0.129430977869854,0.1315804249764513,419232000,before_trump,538000000.0,74130223.36363791,0.0468668432868256,0.033443815355162,130497003520,0.0005680607321552536,11831000000.0,3389000000.0,1,1,0,1,0.0
490,2000-12-29,0.1251916885375976,0.1420874299828691,0.1222664598916424,0.1375501192357827,495168000,before_trump,538000000.0,67353128.43322751,0.0425822069855774,0.0303863321693198,130497003520,0.0005161277777761767,11831000000.0,3389000000.0,1,1,0,1,0.0
491,2001-01-02,0.1143866777420044,0.1277592996102409,0.1139089233034188,0.1260876134157204,290808000,before_trump,538000000.0,61540032.625198364,0.0389070332455797,0.0277637567334962,130497003520,0.0004715819594720941,11831000000.0,3389000000.0,1,1,0,1,0.0
492,2001-01-03,0.1494903713464737,0.1506843098126753,0.1079383174915666,0.1108039488137684,910368000,before_trump,538000000.0,80425819.78440285,0.0508470650838345,0.0362840707151635,130497003520,0.0006163039580604375,11831000000.0,3389000000.0,1,1,0,1,0.0
493,2001-01-04,0.1666841506958007,0.1705052980595037,0.142803615981797,0.1468631793945407,815448000,before_trump,538000000.0,89676073.07434078,0.0566952893523131,0.0404573181300487,130497003520,0.0006871887526566615,11831000000.0,3389000000.0,1,1,0,1,0.0
494,2001-01-05,0.1417288780212402,0.1659679487221745,0.1385056159497329,0.1652508559906636,432768000,before_trump,538000000.0,76250136.37542723,0.0482071013677687,0.0344002131119515,130497003520,0.0005843056493150903,11831000000.0,3389000000.0,1,1,0,1,0.0
495,2001-01-08,0.155221626162529,0.1614306360514022,0.1377885212375218,0.1377885212375218,573768000,before_trump,538000000.0,83509234.8754406,0.0527964714838534,0.0376751519811963,130497003520,0.0006399322024481731,11831000000.0,3389000000.0,1,1,0,1,0.0
496,2001-01-09,0.1583256721496582,0.1614306417932751,0.1497287851430305,0.1573710788974035,302904000,before_trump,538000000.0,85179211.61651611,0.0538522694386592,0.0384285612013733,130497003520,0.0006527292529246583,11831000000.0,3389000000.0,1,1,0,1,0.0
497,2001-01-10,0.1693104654550552,0.1700275583841655,0.1466247819727768,0.1502065845648402,392928000,before_trump,538000000.0,91089030.4148197,0.0575885936921956,0.0410947731687027,130497003520,0.0006980162605868523,11831000000.0,3389000000.0,1,1,0,1,0.0
498,2001-01-11,0.1834001988172531,0.1905647199013201,0.1623852851119018,0.1652509104428443,447648000,before_trump,538000000.0,98669306.96368217,0.0623810200058684,0.0445146113634109,130497003520,0.0007561040047065915,11831000000.0,3389000000.0,1,1,0,1,0.0
499,2001-01-12,0.1795790344476699,0.1977283211732654,0.1776689183502511,0.1865042232969878,669000000,before_trump,538000000.0,96613520.5328464,0.0610813042339013,0.043587144283415,130497003520,0.0007403504902550455,11831000000.0,3389000000.0,1,1,0,1,0.0
500,2001-01-16,0.1654902696609497,0.1805345887024109,0.1626246304241014,0.1805345887024109,414984000,before_trump,538000000.0,89033765.07759094,0.0562892073676699,0.0401675411798421,130497003520,0.0006822667392814549,11831000000.0,3389000000.0,1,1,0,1,0.0
501,2001-01-17,0.1714599132537841,0.1834001889625285,0.1707437358378865,0.17814668628074,592584000,before_trump,538000000.0,92245433.33053584,0.0583196983856408,0.0416164837994621,130497003520,0.0007068777890857723,11831000000.0,3389000000.0,1,1,0,1,0.0
502,2001-01-18,0.2043554633855819,0.2091908079430588,0.1676396665808888,0.1714598846150447,948168000,before_trump,538000000.0,109943239.30144306,0.069508661015504,0.0496008406275684,130497003520,0.0008424962745186185,11831000000.0,3389000000.0,1,1,0,1,0.0
503,2001-01-19,0.1989222764968872,0.2177877285232098,0.1958182214320925,0.2101463616463086,1018704000,before_trump,538000000.0,107020184.75532532,0.0676606382642473,0.0482821059458464,130497003520,0.0008200968747832082,11831000000.0,3389000000.0,1,1,0,1,0.0
504,2001-01-22,0.1910415291786193,0.2005939260671865,0.1855496111736779,0.1929525605971558,377712000,before_trump,538000000.0,102780342.69809718,0.0649801119655167,0.046369303198694,130497003520,0.000787606917597499,11831000000.0,3389000000.0,1,1,0,1,0.0
505,2001-01-23,0.2100868076086044,0.2139666450682597,0.1876991378548222,0.1886537316215301,433632000,before_trump,538000000.0,113026702.49342917,0.0714580978260559,0.0509919435943214,130497003520,0.0008661248875044603,11831000000.0,3389000000.0,1,1,0,1,0.0
506,2001-01-24,0.2091908156871795,0.212056440491584,0.1970121254823969,0.2099069930099673,451728000,before_trump,538000000.0,112544658.83970258,0.0711533386691086,0.0507744698269853,130497003520,0.0008624309815853661,11831000000.0,3389000000.0,1,1,0,1,0.0
507,2001-01-25,0.1881759315729141,0.2025040712184342,0.1838779515352609,0.2020272253920852,440016000,before_trump,538000000.0,101238651.18622778,0.0640054189023517,0.0456737697992509,130497003520,0.0007757929182696668,11831000000.0,3389000000.0,1,1,0,1,0.0
508,2001-01-26,0.1941465586423874,0.1964152148255269,0.1763558215413865,0.1776689548904413,259248000,before_trump,538000000.0,104450848.54960442,0.0660362444361861,0.047122951126793,130497003520,0.0008004080226531505,11831000000.0,3389000000.0,1,1,0,1,0.0
509,2001-01-29,0.1951011270284652,0.1953404586305602,0.1814900798773371,0.1881759376518537,354168000,before_trump,538000000.0,104964406.34131427,0.0663609275607024,0.0473546424826371,130497003520,0.0008043434217646798,11831000000.0,3389000000.0,1,1,0,1,0.0
510,2001-01-30,0.1993999779224395,0.2035787491158174,0.19438490591534,0.1982060530560288,243720000,before_trump,538000000.0,107277188.12227245,0.0678231217423263,0.0483980528937959,130497003520,0.0008220662944634673,11831000000.0,3389000000.0,1,1,0,1,0.0
511,2001-01-31,0.1972505152225494,0.2072806721211991,0.192952536345811,0.1996383920984464,358344000,before_trump,538000000.0,106120777.18973158,0.0670920119804589,0.0478763386462498,130497003520,0.0008132047045315297,11831000000.0,3389000000.0,1,1,0,1,0.0
512,2001-02-01,0.1982657015323639,0.1996384523973794,0.188653685272653,0.1972505748002462,371856000,before_trump,538000000.0,106666947.42441177,0.0674373134463822,0.0481227430903795,130497003520,0.000817390013158915,11831000000.0,3389000000.0,1,1,0,1,0.0
513,2001-02-02,0.1791021972894668,0.2029818043096302,0.1776689133732655,0.1984444930036173,320520000,before_trump,538000000.0,96356982.14173314,0.0609191147243084,0.0434714071090938,130497003520,0.0007383846336898107,11831000000.0,3389000000.0,1,1,0,1,0.0
514,2001-02-05,0.1788628548383712,0.1800567935316538,0.1683558636595366,0.1788628548383712,367584000,before_trump,538000000.0,96228215.9030437,0.0608377057273371,0.043413314281158,130497003520,0.000737397896560098,11831000000.0,3389000000.0,1,1,0,1,0.0
515,2001-02-06,0.1798183768987655,0.1834001793029748,0.1751022398217334,0.1755194679386772,250440000,before_trump,538000000.0,96742286.77153584,0.0611627132308726,0.0436452371113508,130497003520,0.0007413372273847583,11831000000.0,3389000000.0,1,1,0,1,0.0
516,2001-02-07,0.1714599132537841,0.1800568024490506,0.1619084305632379,0.1786244476172554,720384000,before_trump,538000000.0,92245433.33053584,0.0583196983856408,0.0416164837994621,130497003520,0.0007068777890857723,11831000000.0,3389000000.0,1,1,0,1,0.0
517,2001-02-08,0.1705053150653839,0.1822062451949297,0.1697882221558519,0.1724154311811189,384288000,before_trump,538000000.0,91731859.50517654,0.0579950051242802,0.0413847852100446,130497003520,0.0007029422671082075,11831000000.0,3389000000.0,1,1,0,1,0.0
518,2001-02-09,0.1693104654550552,0.1702659881278734,0.1631023692793679,0.169072049375726,259608000,before_trump,538000000.0,91089030.4148197,0.0575885936921956,0.0410947731687027,130497003520,0.0006980162605868523,11831000000.0,3389000000.0,1,1,0,1,0.0
519,2001-02-12,0.1647740453481674,0.1693104407740101,0.1566540031615407,0.1674003248845696,354336000,before_trump,538000000.0,88648436.39731406,0.0560455936558392,0.039993700327225,130497003520,0.0006793139612874542,11831000000.0,3389000000.0,1,1,0,1,0.0
520,2001-02-13,0.16978819668293,0.1776688933986834,0.1659679650246002,0.1678780808537651,467736000,before_trump,538000000.0,91346049.81541634,0.057751087307119,0.0412107273502257,130497003520,0.0006999858031331472,11831000000.0,3389000000.0,1,1,0,1,0.0
521,2001-02-14,0.1822062730789184,0.1872213466463905,0.1604751803593927,0.1676397156220885,690888000,before_trump,538000000.0,98026974.9164581,0.0619749228159586,0.0442248235628442,130497003520,0.0007511818070323313,11831000000.0,3389000000.0,1,1,0,1,0.0
522,2001-02-15,0.2156382799148559,0.2192209981749565,0.2058474652110661,0.2072807356177886,1108512000,before_trump,538000000.0,116013394.59419248,0.073346353712536,0.0523393883288485,130497003520,0.0008890119425340846,11831000000.0,3389000000.0,1,1,0,1,0.0
523,2001-02-16,0.2273401021957397,0.2330713521860603,0.2044150885700796,0.2046535046343361,1081176000,before_trump,538000000.0,122308974.98130795,0.0773265653727005,0.0551796364552766,130497003520,0.000937255045573233,11831000000.0,3389000000.0,1,1,0,1,0.0
524,2001-02-20,0.2046535015106201,0.2263845897923003,0.2044150854500026,0.2216088488229062,701304000,before_trump,538000000.0,110103583.81271361,0.0696100345274218,0.0496731799783058,130497003520,0.0008437249963049083,11831000000.0,3389000000.0,1,1,0,1,0.0
525,2001-02-21,0.2139665931463241,0.2225634690354885,0.1948627114557012,0.1970121593063448,646512000,before_trump,538000000.0,115114027.11272237,0.0727777527708585,0.0519336391131854,130497003520,0.0008821200794474945,11831000000.0,3389000000.0,1,1,0,1,0.0
526,2001-02-22,0.2230412513017654,0.2292502638330553,0.2063252319839975,0.2127726742913375,815304000,before_trump,538000000.0,119996193.20034978,0.0758643711910766,0.0541362260441178,130497003520,0.0009195321728744456,11831000000.0,3389000000.0,1,1,0,1,0.0
527,2001-02-23,0.2076383084058761,0.2254290388728769,0.2005939126992995,0.2218472370119225,1034664000,before_trump,538000000.0,111709409.92236134,0.070625274967985,0.0503976476713291,130497003520,0.0008560304597740494,11831000000.0,3389000000.0,1,1,0,1,0.0
528,2001-02-26,0.2029818445444107,0.2072807543030703,0.194146551758233,0.2015494895219803,751824000,before_trump,538000000.0,109204232.36489296,0.0690414437225886,0.0492674379962161,130497003520,0.0008368332560843536,11831000000.0,3389000000.0,1,1,0,1,0.0
